URL,Variable Name,Variable Value,unitId,Banner Ad,Video Ad,Native Ad,Size Labels,Div ID,AppNexus placementId,AppNexus placement,NewsConnect placementId,NewsConnect placement,unit,delDomain,Rubicon accountId,Rubicon siteId,Rubicon zoneId,position,accountId,siteId,zoneId,position,accountId,siteId,zoneId,position,placementId,placementId
nypost.com,,nypost.com-section/real-estate,/5850/post.mobileapp/bottom/real-estate/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981809,nypost.com-section/real-estate-div-gpt-ad-bottom,18981937,nypost.com-section/real-estate-div-gpt-ad-bottom,,,11076,320862,1661606,,,,,,,,,,,
nypost.com,,nypost.com-article/real-estate,/5850/post.mobileapp/bottom/real-estate/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981810,nypost.com-article/real-estate-div-gpt-ad-bottom,18981938,nypost.com-article/real-estate-div-gpt-ad-bottom,,,11076,320862,1661608,,,,,,,,,,,
nypost.com,,nypost.com-section/sports,/5850/post.mobileapp/bottom/sports/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981811,nypost.com-section/sports-div-gpt-ad-bottom,18981939,nypost.com-section/sports-div-gpt-ad-bottom,,,11076,320862,1661610,,,,,,,,,,,
nypost.com,,nypost.com-article/sports,/5850/post.mobileapp/bottom/sports/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981812,nypost.com-article/sports-div-gpt-ad-bottom,18981940,nypost.com-article/sports-div-gpt-ad-bottom,,,11076,320862,1661612,,,,,,,,,,,
nypost.com,,nypost.com-section/tech,/5850/post.mobileapp/bottom/tech/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981813,nypost.com-section/tech-div-gpt-ad-bottom,18981941,nypost.com-section/tech-div-gpt-ad-bottom,,,11076,320862,1661614,,,,,,,,,,,
nypost.com,,nypost.com-article/tech,/5850/post.mobileapp/bottom/tech/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981814,nypost.com-article/tech-div-gpt-ad-bottom,18981942,nypost.com-article/tech-div-gpt-ad-bottom,,,11076,320862,1661616,,,,,,,,,,,
nypost.com,,nypost.com-default,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981815,nypost.com-default-div-gpt-ad-bottom,18981943,nypost.com-default-div-gpt-ad-bottom,,,11076,320862,1661620,,,,,,,,,,,
nypost.com,,nypost.com-datalayer-undefined,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981816,nypost.com-datalayer-undefined-div-gpt-ad-bottom,18981944,nypost.com-datalayer-undefined-div-gpt-ad-bottom,,,11076,320862,1661622,,,,,,,,,,,
nypost.com,,nypost.com-section/photo-video,/5850/post.mobileapp/bottom/photo-video/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981817,nypost.com-section/photo-video-div-gpt-ad-bottom,18981945,nypost.com-section/photo-video-div-gpt-ad-bottom,,,11076,320862,1661624,,,,,,,,,,,
nypost.com,,nypost.com-section/covers,/5850/post.mobileapp/bottom/covers/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981818,nypost.com-section/covers-div-gpt-ad-bottom,18981946,nypost.com-section/covers-div-gpt-ad-bottom,,,11076,320862,1661626,,,,,,,,,,,
nypost.com,,nypost.com-misc,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981819,nypost.com-misc-div-gpt-ad-bottom,18981947,nypost.com-misc-div-gpt-ad-bottom,,,11076,320862,1661628,,,,,,,,,,,
pagesix.com,,pagesix.com-article,,yes,,,Mobile_Big,div-gpt-ad-inline_1,18981827,pagesix.com-article-div-gpt-ad-inline_1,18981956,pagesix.com-article-div-gpt-ad-inline_1,,,11076,320160,1654924,,,,,,,,,,,
